Simulation,Tiempo promedio,GGrr (s),yyrr (s),rrGG (s),rryy (s),Autos r_0,Autos r_1
604,104.67378309137489,39,4,44,5,1410,10
605,223.93735498839908,32,6,70,7,1610,2410
606,101.02394253790902,39,4,32,7,110,1710
607,143.26582914572865,41,6,34,7,1410,910
608,96.49553571428571,36,4,64,3,610,110
609,114.11479028697572,58,7,63,6,1310,210
610,111.70824812542604,43,3,59,5,310,2210
611,179.3605227579991,59,7,41,3,1910,1910
612,219.78133704735376,52,6,34,6,1910,1310
613,108.76313993174061,38,7,49,3,310,1610
614,106.95428156748912,31,4,42,4,210,1510
615,106.08782556026651,50,5,43,6,510,1210
616,97.66526315789474,49,3,43,3,10,510
617,110.51182687468545,51,4,61,3,910,1110
618,108.9001711351968,43,4,52,5,610,1310
619,98.85429141716567,61,5,32,4,210,810
620,112.46449570330168,56,4,65,3,1410,1110
621,283.3364303178484,67,3,32,3,1510,1610
622,111.79043940125543,45,3,66,4,910,1710
623,235.58274398868457,52,7,33,6,1610,1210
624,113.71199286669639,69,4,54,4,1110,1710
625,182.221119133574,67,5,45,5,1610,2110
626,107.63340227507756,49,7,36,7,810,2210
627,109.475620975161,63,6,69,3,310,810
628,104.562423500612,64,5,34,7,510,1910
629,99.32124352331606,47,3,40,7,110,110
630,129.24399260628465,70,4,52,4,1710,510
631,166.8658028690421,58,6,39,6,1110,1210
632,115.00115540150202,70,7,64,5,1010,810
633,112.34372049102927,66,4,46,6,1010,1810
634,106.40474308300395,37,6,39,5,110,2310
635,125.47903930131004,43,5,36,7,1910,2210
636,207.77914951989027,33,6,69,7,1610,1910
637,107.83566646378576,52,6,44,7,510,1810
638,100.2312925170068,58,6,47,4,10,310
639,112.23018292682927,60,7,67,6,410,910
640,161.9463176574978,35,3,69,7,1810,1910
641,111.81778929188256,58,3,49,6,1510,1510
642,105.11757105943153,30,6,37,5,1810,2410
643,104.26018957345971,31,4,32,7,1010,1210
644,113.8950323974082,59,4,64,3,1410,1210
645,111.07367716008038,65,6,60,5,610,910
646,106.67669172932331,50,4,46,6,310,1810
647,108.22962962962963,54,7,40,7,710,310
648,101.03566878980892,45,5,30,6,410,2410
649,110.14425314099581,56,5,47,6,1010,1810
650,110.22840531561462,70,3,62,5,110,1110
651,104.7161825726141,48,7,42,5,310,910
652,118.88873499538319,67,7,69,7,1510,1010
653,106.16528925619835,47,3,42,7,810,1310
654,106.61943986820428,38,7,44,4,710,2410
655,103.30507587650445,33,5,31,6,810,1310
656,108.74664937310851,46,3,51,5,1410,1410
657,108.3692704970949,49,6,53,6,810,810
658,112.36788227767114,59,5,63,5,410,1610
659,114.9553726169844,62,4,49,5,1210,1610
660,103.92134831460675,57,3,45,4,10,1710
661,108.41735002157962,41,3,53,5,1310,2410
662,122.21722846441948,32,5,56,6,1010,2310
663,102.06943192064924,46,3,42,3,110,1110
664,98.55645161290323,40,3,58,4,510,110
665,105.4,40,7,56,6,1510,10
666,115.9794776119403,49,3,39,6,1510,1010
667,101.53291038858049,30,5,43,4,610,710
668,362.1609363569861,70,3,34,3,1510,510
669,100.66398831263696,36,3,31,7,210,1410
670,117.35133136094674,50,3,69,6,210,2210
671,112.13684210526316,54,6,39,7,1010,610
672,115.87363584147042,44,7,66,7,610,1910
673,118.15517988729952,68,7,65,5,1210,2410
674,110.7838266384778,49,6,58,5,910,1110
675,112.53617021276595,55,7,59,6,1310,510
676,114.356,59,5,64,6,610,1210
677,132.3125,44,5,36,6,1210,510
678,253.6457300275482,70,4,41,4,1510,910
679,103.70926243567753,36,6,56,6,1610,10
680,278.7367125984252,60,5,30,3,1610,1910
681,116.0168,52,5,65,4,110,2010
682,106.83193277310924,45,3,54,5,1510,510
683,104.03428571428572,36,6,44,4,310,810
684,102.30331457160726,30,6,40,4,810,810
685,106.54973262032085,51,3,50,4,710,1610
686,110.0586642599278,33,3,66,6,410,710
687,115.62413634269922,65,4,70,4,1110,1210
688,104.88302101078932,31,4,63,6,1410,610
689,110.33654463712267,62,5,63,3,410,1910
690,110.95139513951395,53,6,50,4,1510,1110
691,111.08044382801664,33,5,56,6,1110,1710
692,114.78171788810087,61,7,61,3,1410,110
693,118.40317250495704,69,7,64,6,1210,410
694,112.67293906810036,32,5,65,6,310,810
695,113.84424603174604,70,4,63,6,810,210
696,101.85072094995759,39,3,47,4,1010,210
697,101.63563992651561,63,6,31,3,510,2410
698,122.55256298870547,38,5,33,7,1410,1810
699,101.42390011890606,39,6,33,3,710,1010
700,105.47129186602871,56,3,40,3,410,10
701,107.7091222030981,67,3,50,5,610,1610
702,148.31537793223285,65,7,51,5,1210,10
703,116.09131205673759,65,5,70,6,110,1110
704,106.90631067961165,37,3,50,4,910,1310
705,299.76338169084545,69,3,31,3,1410,2310
706,108.81977094635323,42,6,45,7,510,1910
707,106.82142857142857,69,6,36,4,310,110
708,110.65702479338843,65,6,59,3,310,2310
709,128.57666911225238,66,5,36,3,910,510
710,103.50129600829445,51,4,30,4,810,1310
711,112.6074967686342,53,5,51,6,1410,1310
712,117.72345036844386,33,5,59,5,1810,1910
713,510.70681818181816,69,6,36,6,1310,10
714,104.77106109324758,69,4,43,6,410,1710
715,105.08815028901734,46,7,51,5,710,10
716,108.20274914089347,60,5,43,3,910,1510
717,112.56837979094077,40,4,67,5,1410,1510
718,109.7583065380493,40,4,61,4,810,1110
719,111.48053181386514,57,5,63,3,1010,2010
720,113.38900634249471,39,7,69,3,10,510
721,176.37332439678283,31,4,59,6,410,2110
722,108.59634317862167,45,4,51,5,1010,1910
723,114.43041749502981,68,6,58,6,910,2010
724,258.76642685851317,64,7,37,7,1310,1910
725,121.3334780720799,65,7,52,5,1810,1310
726,112.59905660377359,31,7,44,7,110,1910
727,99.25626515763945,51,4,34,3,210,1110
728,230.2278657968313,69,5,41,4,1810,1910
729,101.62265512265512,61,3,39,4,310,1210
730,114.48876404494382,60,4,68,3,1810,1310
731,176.5074478649454,58,4,35,3,1110,10
732,114.47145606157794,59,6,53,4,1710,410
733,118.4580812445981,53,3,68,5,10,1810
734,100.65584415584415,43,5,45,5,110,210
735,119.01565898216616,44,7,38,6,1410,1710
736,157.98684851436923,60,3,41,3,1910,1010
737,106.46756152125279,39,5,70,6,210,310
738,108.18847457627119,39,3,51,3,310,1410
739,115.95421577515866,67,4,46,4,1110,1310
740,111.40034737299175,51,4,42,6,1210,2110
741,109.16648822269808,48,6,51,5,710,2010
742,152.39761570827488,31,4,58,4,310,1610
743,103.14724919093851,52,3,64,6,310,310
744,116.78204574881312,67,4,65,6,1710,1610
745,113.84379671150971,55,3,52,7,1710,210
746,105.78181818181818,44,7,37,5,910,1410
747,105.88118811881188,33,4,41,7,1710,2210
748,111.4296875,65,3,69,4,310,910
749,105.93798449612403,36,6,40,6,1510,410
750,113.56685417568153,53,7,63,3,1510,1410
