Simulation,Tiempo promedio,GGrr (s),yyrr (s),rrGG (s),rryy (s),Autos r_0,Autos r_1
611,100.95429740791269,33,5,32,3,310,1610
612,110.61827497865073,54,6,52,6,10,1510
613,110.28897058823529,51,7,55,4,1410,210
614,114.23718820861679,61,6,49,5,1110,1610
615,99.90711805555556,58,7,31,6,10,1210
616,105.53521126760563,53,6,57,3,610,510
617,97.51063829787235,37,5,46,5,410,110
618,110.53271028037383,65,3,35,7,510,110
619,110.9776046738072,52,6,51,5,1210,910
620,95.72322899505767,30,3,30,3,510,110
621,102.77806619078521,38,3,43,4,1010,610
622,104.22536806342016,30,7,36,5,610,1910
623,109.09677419354838,55,3,55,6,1010,510
624,113.98781230956733,37,6,58,7,510,1410
625,103.13369467028004,53,4,45,4,210,910
626,106.0200668896321,34,4,54,3,110,510
627,99.31483578708946,42,5,34,3,510,410
628,111.61650485436893,46,3,57,5,310,1910
629,112.92337662337663,66,4,69,6,810,810
630,102.85858585858585,48,7,31,7,210,110
631,98.19301470588235,42,3,49,5,510,110
632,103.27833753148614,55,4,51,4,210,610
633,105.95311667554608,47,6,43,3,710,1810
634,102.60228898426324,47,5,49,5,410,310
635,108.31153846153846,69,5,46,5,310,210
636,101.62787456445993,39,6,32,3,310,1810
637,108.81194029850747,59,7,47,5,510,1410
638,109.5998613037448,48,5,49,7,310,1410
639,106.88339222614842,42,4,52,4,1110,1010
640,107.03174603174604,43,7,63,7,1310,110
641,115.38083538083538,66,4,30,3,410,10
642,100.30535894843275,45,3,38,5,110,910
643,104.77477477477477,34,4,43,6,210,810
644,104.41399416909621,39,4,52,4,410,710
645,311.4275167785235,61,3,33,5,1210,610
646,113.50410141685309,44,6,57,6,210,1210
647,97.1038961038961,35,3,43,3,510,210
648,106.21868512110727,63,3,37,6,710,810
649,109.59637774902976,69,4,60,5,510,1110
650,109.36068034017009,56,7,37,6,910,1410
651,110.96510228640193,65,4,62,3,510,1710
652,112.02796352583587,67,4,48,4,1010,710
653,158.13204005006259,67,6,50,5,1210,510
654,94.60383386581469,33,4,32,4,110,210
655,317.4876876876877,64,5,34,6,1310,810
656,100.38248847926268,43,3,32,3,210,10
657,107.04735883424408,37,5,38,7,1110,10
658,113.79683377308707,64,6,60,7,10,1210
659,109.01809598741148,67,6,52,6,110,1910
660,198.01626016260164,67,3,43,5,1410,1110
661,100.64069591527988,70,7,30,6,210,1210
662,108.18014705882354,58,4,57,3,310,1110
663,109.72230652503794,38,6,56,6,510,910
664,101.48474576271187,32,3,37,6,1210,310
665,110.11336288790373,47,3,61,4,510,1110
666,108.48552915766739,33,6,47,7,1310,1710
667,105.17918313570487,41,6,44,7,10,810
668,101.90961262553802,46,5,57,4,410,310
669,102.0347129506008,65,4,45,5,310,510
670,212.38735177865613,41,6,31,4,1410,210
671,112.22622803064444,51,7,48,7,1110,1510
672,107.38284066330209,33,5,54,6,610,910
673,258.0447133087849,66,3,36,3,1410,1010
674,118.69915817456801,70,4,70,7,1110,1210
675,110.48153618906943,45,5,60,4,910,1310
676,113.07851690294439,64,4,60,5,1210,710
677,479.2088477366255,61,6,31,3,1410,110
678,105.1585233441911,40,6,35,7,710,1610
679,115.8358024691358,67,3,53,6,810,10
680,106.41737820190859,33,4,56,4,1210,910
681,106.86192810457516,68,5,56,4,310,1010
682,120.24226804123711,69,4,32,7,810,1510
683,110.6890603722197,56,3,50,6,1110,1410
684,101.02329749103943,43,4,33,3,510,1910
685,97.87579617834395,34,6,35,4,110,210
686,107.44555444555445,44,5,48,4,910,1110
687,96.60714285714286,30,4,39,7,210,110
688,111.33510167992927,50,5,61,5,210,1010
689,113.42463117382938,67,5,67,6,410,1810
690,102.1905138339921,38,6,32,6,110,1410
691,117.81702544031312,57,6,46,5,1110,10
692,105.67466174661746,64,7,38,4,510,1610
693,103.04813108038914,38,7,32,3,810,1410
694,104.19640718562874,41,3,43,4,510,1310
695,109.75055350553505,52,6,56,3,1410,210
696,103.60622710622711,36,7,49,7,710,410
697,98.20231213872832,34,6,37,5,410,110
698,110.46042120551924,30,3,51,3,210,1910
699,101.79466929911155,66,3,44,5,10,1010
700,109.32659251769464,60,7,66,4,410,610
701,106.52128712871287,60,4,36,3,910,1710
702,107.74036363636364,56,3,70,4,810,610
703,113.75516795865633,65,5,70,4,410,1910
704,103.36717267552181,45,7,36,7,10,1110
705,105.12166003411029,35,5,37,7,610,1310
706,103.07215743440233,42,7,30,7,310,1110
707,108.42555756479807,40,3,50,7,510,1410
708,249.08841985168283,63,6,39,4,1310,810
709,110.33090909090909,45,7,55,3,510,1410
710,109.40855457227138,47,5,53,6,1410,210
711,112.8190909090909,58,7,44,3,1110,1310
712,109.3804347826087,68,7,48,5,510,810
713,107.73580034423408,52,5,57,7,910,310
714,104.67461197339246,38,5,38,6,710,1210
715,110.57948197054343,49,4,62,4,810,1510
716,107.25275362318841,53,3,46,7,810,1010
717,111.65188953488372,39,3,57,3,210,1910
718,102.27624872579001,32,5,31,3,1410,810
719,117.64962121212122,52,6,67,6,10,1110
720,112.33593073593073,42,5,37,5,1310,10
721,116.97222222222223,63,6,61,7,1210,510
722,106.79457364341086,70,6,67,5,10,510
723,110.08595113438045,34,6,56,4,1210,1310
724,112.80048465266559,51,3,59,5,110,1310
725,109.42485924642702,52,4,47,4,1410,1310
726,109.89391575663026,51,3,65,4,1410,810
727,108.77818563188254,63,7,41,3,810,1610
728,111.04901336728199,52,6,58,3,410,1710
729,111.21326781326782,41,7,53,6,910,1410
730,108.31005586592178,53,6,54,6,710,10
731,122.8361204013378,65,6,38,6,1010,1410
732,112.94291609353508,56,6,53,3,1310,310
733,112.62202519832012,58,4,59,5,1010,1610
734,109.88727678571429,66,6,65,5,710,210
735,106.32386706948641,36,7,33,4,1410,510
736,116.5849358974359,55,5,40,5,1110,210
737,105.52248394004283,61,5,35,4,710,1510
738,110.46433770014556,50,3,58,4,210,1610
739,101.40757575757576,40,6,30,6,510,810
740,104.35106382978724,50,5,40,7,610,710
741,111.26084337349397,35,6,56,4,510,1410
742,116.10634328358209,40,6,64,3,110,1010
743,112.992,36,3,52,7,110,1410
744,113.95771670190275,48,5,67,6,810,1810
745,112.87568891610533,30,3,55,3,510,1810
746,105.99725274725274,51,5,60,4,810,310
747,107.46993318485524,62,5,49,3,710,1310
748,104.61892583120205,40,7,59,4,1410,10
749,114.29948364888124,59,5,60,6,10,1610
750,108.04065040650407,59,3,52,5,310,1810
751,110.6096096096096,67,5,64,5,810,610
752,103.85548387096775,39,4,40,3,1410,410
753,135.51818181818183,69,5,33,5,810,1010
754,112.24610136452242,59,3,64,5,1410,910
755,100.29073698444896,34,5,34,3,710,810
756,105.76552795031056,30,6,48,5,510,910
757,103.9009900990099,58,4,54,4,310,610
758,110.13802816901408,68,5,69,3,10,710
759,103.94025974025973,44,4,37,7,410,1810
760,288.07906558849953,56,6,37,5,1410,110
761,260.3701741105223,64,3,35,6,1110,410
762,100.75539568345324,45,5,47,3,310,310
763,107.49148418491484,36,5,58,3,1110,1010
764,107.67158385093168,35,3,67,3,510,810
765,349.32063074901447,65,3,30,7,1210,710
766,102.77557755775578,49,7,52,3,110,210
767,100.41730279898219,56,3,62,3,110,310
768,110.29560915275201,49,5,64,7,1210,510
769,109.45693563009972,42,7,40,6,1110,1510
770,106.1621187800963,41,7,39,3,1110,910
771,312.41150442477874,59,6,36,7,1210,410
772,234.4082702387886,70,7,47,7,1410,710
773,114.85058505850586,63,6,68,5,1210,10
774,97.49750623441396,37,3,37,3,310,510
775,110.10864841373316,42,5,58,4,1210,1510
776,119.20965189873418,59,7,67,7,110,1210
777,109.42831133363677,51,5,50,4,1410,1110
778,102.22734761120263,37,5,38,7,10,610
779,105.75397567820393,41,3,46,4,1010,1410
780,109.00443037974684,65,7,51,4,410,1310
781,108.5670731707317,34,4,56,7,210,610
782,112.75655594405595,50,5,55,7,1210,1310
783,110.63349514563107,68,4,63,3,610,1110
784,114.296768707483,52,7,54,7,1310,10
785,139.5666003976143,31,6,54,7,910,1310
786,111.40944017563118,54,4,59,7,1210,710
787,112.26565464895636,32,7,65,6,710,910
788,111.26527840651879,58,3,48,6,1110,1710
789,108.18115002161694,42,5,46,5,1310,1810
790,111.29642248722317,31,6,55,7,10,610
791,108.2590051457976,32,5,42,3,10,1810
792,158.6316262353998,32,7,64,3,1410,1410
793,99.78082191780823,51,3,30,4,410,1810
794,113.43086592178771,38,7,54,7,310,1210
795,105.17107942973523,58,3,46,4,710,810
796,112.1998191681736,49,5,63,5,1110,1310
797,109.31699029126213,50,4,53,4,1010,1110
798,107.50800915331808,47,5,60,6,210,710
799,210.83333333333334,30,6,65,5,910,1310
800,104.96540880503144,40,4,48,6,210,810
801,114.71181306793596,37,6,64,6,1310,1410
802,116.17998610145935,51,6,66,7,310,1210
803,106.84313725490196,67,5,67,3,10,110
804,112.94462540716613,67,5,55,3,1010,1710
805,108.9889476213359,55,7,47,3,1010,1710
806,104.78018223234623,44,6,40,7,110,810
807,182.32418772563176,33,6,62,5,310,1610
808,103.92458303118201,52,4,41,5,210,1410
809,98.63548387096775,35,4,37,5,310,310
810,111.21633362293657,57,4,66,4,1410,10
811,103.55725658297612,32,4,50,7,1110,610
812,106.13333333333334,45,4,45,6,710,1410
813,114.55607843137255,63,7,60,6,110,1210
814,105.37232524964337,53,3,66,5,210,510
815,105.78623188405797,47,3,62,4,1110,310
816,104.55438596491229,50,5,32,7,810,710
817,105.6930693069307,63,6,57,6,10,410
818,110.94634146341464,58,3,53,4,1410,1110
819,116.60069444444444,70,7,54,3,1010,210
820,104.25225225225225,46,3,67,6,10,110
821,104.34189723320158,58,5,58,3,210,310
822,104.95273899033297,39,4,39,7,710,1510
823,105.37144585601936,70,4,42,6,510,1610
824,107.45081967213115,37,7,65,3,1410,710
825,104.57172557172557,63,3,45,6,310,210
826,102.70517928286853,54,4,42,3,610,810
827,109.05676020408163,66,7,54,3,410,1310
828,112.32868433286843,63,3,53,6,1010,1610
829,107.00166021029331,33,3,68,7,1110,810
830,108.27905701754386,30,4,49,4,710,1610
831,114.54521510096576,56,6,52,4,1310,10
832,102.33607305936073,39,6,43,5,810,310
833,110.21126760563381,61,7,59,6,310,910
834,272.152353226589,69,4,37,7,1310,1410
835,114.65144596651446,65,3,65,5,1310,810
836,106.34672970843184,68,7,46,7,310,1010
837,100.02012491325469,58,3,32,6,310,1310
838,110.14242788461539,64,4,57,5,610,1110
839,113.58481561822126,62,3,54,7,1210,1510
840,115.171875,64,7,60,6,910,1310
841,102.95178672716959,55,4,30,5,610,1810
842,104.46199407699902,44,3,44,4,10,1010
843,106.73136027319295,41,5,48,4,610,1610
844,100.54048442906574,64,3,33,5,310,1910
845,107.30945821854912,50,6,66,3,1110,10
846,112.8674438687392,59,5,58,3,1410,1510
847,103.12576312576313,58,5,47,4,110,710
848,101.28532235939643,30,5,46,5,1010,510
849,109.52395338800173,37,6,59,3,1310,1510
850,103.63657407407408,34,4,52,6,310,610
851,134.59314359637776,30,4,52,7,410,1610
852,110.47182506307821,53,7,65,5,610,610
853,108.00756253635835,62,5,52,3,710,1110
854,108.03471552555449,47,6,53,4,110,1010
855,104.38786482334869,37,7,43,3,1110,210
856,108.96825396825396,62,6,40,4,310,10
857,111.2795371498173,48,5,60,4,510,1210
858,101.49575551782682,43,7,57,3,410,210
859,104.33722438391699,37,3,46,7,1410,410
860,98.93821138211382,68,7,39,3,10,610
861,102.70723461798512,67,6,35,3,410,1110
862,120.69569041336851,37,5,66,7,110,1110
863,103.66292134831461,50,6,56,4,10,310
864,111.26692539887883,45,7,54,5,1410,1910
865,108.48596112311016,43,6,39,5,1210,1610
866,105.00193174500966,61,5,40,6,410,1810
867,102.22519083969466,45,3,36,6,710,410
868,106.20961538461539,63,5,52,7,310,210
869,102.0546190155091,41,5,38,4,610,910
870,126.5231822971549,66,3,45,6,1110,910
871,112.11996904024768,45,7,61,7,410,910
872,110.4170107349298,65,7,54,6,110,1210
873,102.51417004048584,36,3,47,3,910,910
874,112.85955786736021,40,4,64,7,1310,1310
875,109.83858520900321,44,6,55,3,410,1310
876,113.68343195266272,65,6,62,5,910,1710
877,106.52786885245902,58,4,33,4,710,510
878,148.64501578709968,30,5,55,6,1110,1410
879,107.30929264909848,54,3,43,3,1010,1310
880,107.0592193808883,38,7,47,5,510,1010
881,105.99435028248588,65,4,54,3,510,210
882,110.54765933446137,50,5,58,5,610,1810
883,105.99670781893005,30,6,35,6,110,1110
884,107.54453569172458,44,3,64,3,710,910
885,113.87453042824944,58,5,52,4,1210,210
886,104.61169332597905,30,5,60,3,1110,810
887,114.31075491209927,63,6,55,4,1210,810
888,106.01059676519799,46,3,52,4,810,1010
889,114.59683426443203,48,6,70,7,1410,1010
890,109.03150625809236,37,4,54,5,1410,1910
891,105.12008733624454,31,3,40,5,210,1410
892,183.2308743169399,59,7,41,5,1410,1410
893,146.77617328519855,65,3,48,6,1410,910
894,103.63549337260677,62,6,40,6,210,1610
895,112.2797619047619,61,3,33,7,710,310
896,108.00173611111111,47,3,40,5,1210,1710
897,101.19493670886077,50,5,54,5,210,210
898,110.76016260162602,36,3,61,4,210,810
899,103.61584754262789,59,5,47,3,10,1010
900,108.87673343605547,64,6,54,4,410,910
901,110.65397030342156,49,5,68,7,810,810
902,96.60117647058823,35,4,60,4,810,110
903,105.6672384219554,52,5,63,5,310,310
904,103.45747599451303,58,5,36,5,510,1010
905,105.24112829845313,44,4,68,5,710,410
906,112.63034288398309,66,3,53,5,1010,1210
907,109.7783908045977,55,3,41,6,1010,1410
908,104.41802067946824,63,6,40,7,210,1510
909,111.43919308357349,50,7,48,5,1410,610
910,110.08259149357072,37,3,61,5,910,1610
911,104.57449664429531,66,3,30,7,610,910
912,117.59477866061295,68,7,70,6,1410,610
913,175.93291310220621,57,5,40,6,1410,1510
914,102.58834705509817,62,7,31,5,410,1910
915,103.50508624502433,37,4,37,3,1110,1510
916,105.34581347855683,55,6,36,7,610,910
917,106.88345864661655,41,3,62,5,810,810
918,96.54186413902053,69,5,30,3,110,1510
919,106.58678414096916,46,7,55,6,810,410
920,102.57956204379562,44,6,35,5,510,210
921,109.78834951456311,61,3,40,7,910,710
922,107.19793103448276,41,6,63,7,1310,310
923,107.85637065637066,68,4,56,7,310,1010
924,103.46285140562249,35,3,30,6,910,110
925,108.62847222222223,68,5,57,3,310,1610
926,109.1170731707317,44,6,69,5,210,410
927,106.85007072135785,69,7,69,4,310,410
928,107.61428571428571,49,4,49,5,1010,410
929,96.36842105263158,45,4,32,3,10,810
930,98.94151212553496,30,4,33,7,710,10
931,108.66709956709957,42,4,38,6,1210,1510
932,109.5561224489796,42,6,48,5,210,1810
933,106.66746411483254,64,6,62,7,110,310
934,107.93928128872366,53,5,31,7,610,210
935,113.68402471315093,59,5,66,7,1210,10
936,93.65228426395939,34,3,64,7,410,10
937,140.8830409356725,63,3,47,6,1310,110
938,117.68859384429692,61,6,45,7,1010,710
939,106.74238468233246,40,4,32,6,1010,210
940,107.23122529644269,61,4,64,3,510,510
941,102.60109289617486,33,4,55,7,1310,310
942,152.3793103448276,51,7,41,5,1410,310
943,109.32170775706554,50,4,54,6,510,1410
944,111.03981623277183,31,4,69,3,510,910
945,111.19649960222753,56,4,56,7,110,1510
946,112.59508816120906,68,6,63,5,810,810
947,114.67516525023608,54,5,70,3,1010,1610
948,101.24801587301587,60,3,53,6,10,510
949,103.68622448979592,45,5,37,6,10,1810
950,114.03496897913142,38,5,61,7,610,1310
951,100.80188679245283,40,4,33,6,110,10
952,114.16561242093157,52,6,64,5,610,1710
953,105.98216276477146,35,4,43,6,710,1210
954,98.33497536945812,65,4,48,4,10,610
955,104.64411557434813,37,3,56,3,610,810
956,107.88483146067416,44,5,43,3,1110,10
957,107.47005988023952,57,5,57,6,10,710
958,111.09828118113707,53,5,49,5,1210,1410
959,144.26920919798093,55,7,44,6,1310,710
960,104.78197908286404,57,3,41,3,810,510
961,108.41549295774648,39,4,67,6,1110,810
962,113.12470698546647,42,7,67,4,1010,1410
963,98.96995305164319,38,3,65,3,1010,110
964,104.82583454281567,44,6,60,5,310,410
965,110.16859122401847,48,5,55,5,610,1610
966,114.92963386727689,68,4,70,7,810,1010
967,121.55842558425584,66,3,39,6,810,10
968,113.97105788423154,70,3,60,7,810,210
969,104.89719222462203,35,3,34,6,1310,1510
970,100.4597364568082,70,4,33,7,210,1810
971,168.84835630965006,60,4,41,3,1410,810
972,96.875,38,5,61,3,510,10
973,113.00357142857143,67,7,56,6,810,1710
974,104.40607375271149,31,3,46,3,1210,1510
975,104.18319838056681,46,3,63,7,910,110
976,117.17688130333592,68,7,43,3,910,410
977,111.93883566691231,64,6,60,3,210,1810
978,113.85732484076433,31,4,66,3,110,710
979,123.73083778966132,44,3,32,6,1210,1710
980,108.45,60,5,39,6,10,10
981,114.34505606523955,60,3,66,6,810,1810
982,105.88674033149171,57,6,47,7,410,710
983,107.3244094488189,61,7,50,3,110,1910
984,126.18002915451895,61,4,46,7,1110,310
985,115.02242391884677,67,5,57,5,1110,810
986,112.053125,39,3,70,4,10,310
987,111.97329650092081,62,7,68,7,510,610
988,108.20276816608997,55,7,62,3,810,710
989,110.83732987686325,57,5,60,6,710,910
990,114.38840430990251,62,7,61,3,1010,1010
991,111.20185185185186,42,5,64,3,1010,1310
992,104.2322899505766,59,5,37,6,310,310
993,112.22844400396433,48,6,55,7,910,1310
994,118.7136,50,5,67,6,110,1810
995,114.46205860255446,62,3,52,5,1210,210
996,105.25437112239143,46,7,35,5,610,1310
997,112.28413575374901,58,6,39,5,910,410
998,109.47594677584442,68,7,31,3,610,410
999,103.65637860082305,45,3,43,3,310,1210
1000,106.23586572438163,34,3,31,7,1110,1710
