Simulation,Tiempo promedio,GGrr (s),yyrr (s),rrGG (s),rryy (s)
325,49.75154234436343,13.581541666418842,4.125869013666076,55.29143372115888,4.862304910913062
326,46.69930444087748,13.59074251918387,3.824107644100909,47.10576386070717,2.9010053727673446
327,41.54148471615721,26.439633517841468,3.777564589732825,56.11894677120912,4.589698209870221
328,36.03636363636364,20.503694070330376,2.3722329725599622,43.321442610191724,2.5119771688807986
329,42.38758137205809,17.379237635284277,4.72439766317591,49.4159684705704,3.0334281520302206
330,45.244877049180324,55.424233461477066,3.226856218627195,50.24434932018689,4.565431480384974
331,30.60318791946309,22.657364992111237,2.926774171987174,20.216507156156585,2.7831934961758806
332,42.04648956356736,54.10938723467928,4.991464769003352,32.004423476584655,3.0127626111496
333,43.190009794319295,56.8282023203107,3.196660035682247,37.39946727573282,4.081425887583282
334,37.76970770593446,45.80232134873299,2.167080052413318,33.9666923066176,2.509724240780282
335,36.882030178326474,19.160412932944666,2.453919327833953,41.02021468214891,3.409509862783449
336,39.247533632286995,40.94531279016894,3.792443547833679,32.614670377917975,4.844286927763426
337,50.96760021965953,50.30025680885833,3.2614635944957904,15.594533378644307,2.5793446282701007
338,42.456808199121525,37.06944069014796,2.821999269651667,57.578055596500924,3.9215187337558715
339,55.849588719153935,46.424324175247556,4.398174511195762,11.281275995000646,4.048305767499256
340,46.6638611257233,12.048005696534489,4.655675527198342,36.35593660797489,3.3072912351770314
341,31.58112582781457,22.47502341777621,2.3991163067741836,23.53867828159992,4.817854221952685
342,47.058982683982684,13.801108337487685,3.344064728963967,49.056419511685114,4.367767133894486
343,49.26531728665208,10.166993951009209,3.514963424750957,32.89768322183042,4.074129348215111
344,39.98582816651904,34.32638756093374,4.872922245934054,23.40174574217356,3.6247853003568884
345,51.104046242774565,12.92164280779078,4.5777997739085965,57.619899553003144,3.5793768248261575
346,39.19222271321255,27.148959016183763,2.2228553207107176,18.58755346241936,2.6772518616190926
347,37.383363471971066,15.645940847034591,3.087876102358603,32.07409718429333,2.5024474348216845
348,49.75069252077562,10.684838415224693,3.8631375929982137,37.532955837262236,4.188131846709231
349,39.84946734599352,42.37135227058207,3.3550410433625952,44.03646248832875,2.204000420921301
350,49.85413200221853,10.424424047710042,2.9841486604792298,36.70312006785021,4.529490087466691
351,40.00826067003212,37.85093953996998,4.992703941430509,40.18229922309047,3.4752987565283933
352,51.28688524590164,35.85296839305057,3.894835091268684,11.621043866494293,2.21266077495662
353,39.15626444752658,30.199241943972225,3.3092046516390874,51.98808136658278,2.376182404690315
354,44.701062215478,55.31678306401434,3.2981301029652315,47.300090297384564,4.068445833012996
355,41.17376893939394,53.17164187031863,2.1630930908670853,38.38791953750429,3.2493107061526376
356,37.7914364640884,22.209173780588372,4.945106952221333,43.49021092520021,2.9434284452679114
357,39.64075067024129,42.97094919538729,4.924811238904134,27.02215855436976,3.6342180084840328
358,50.3656338028169,12.452349877437355,3.496136602117918,49.594016631736295,4.713447862057649
359,51.998337028824835,40.125445683790375,4.7380316681777295,12.417338654389678,2.2306963547548393
360,41.974624060150376,44.22593350920487,4.303837510380686,23.144842734100177,2.6480004645371933
361,40.88826025459689,58.65300164499979,2.868403380397715,31.750245956250996,2.6799047164968837
362,39.935962877030164,30.846194597748756,4.719132026040553,51.35927345453702,2.191764735994325
363,41.97489135683245,43.4262597073598,2.6982758271740015,51.80147444852014,3.043827676337139
364,40.34138411518811,52.227880499690386,2.515397382401844,34.74024363199666,2.9303986079800546
365,45.4,56.52848893060614,2.246107963870329,57.566129751355554,3.817257257891338
366,44.7256549678695,10.86392476593305,4.850220374154944,23.225039572202114,3.1649415143569324
367,34.947432762836186,32.22100891026633,3.917106972546725,28.076016220526064,2.7100273587209305
368,43.689431704885344,46.17794025132414,3.4431923764220507,54.01177163415221,4.362756700845608
369,31.467219917012446,22.03631900184144,3.9769703802158904,21.956765129964616,2.9676818157955616
370,41.98597678916828,48.258318889528255,2.271618065368085,46.74877671773298,3.665855748778651
371,40.497299729972994,25.669570560968864,2.3633822242281486,17.39442164314248,4.0544756216747455
372,58.54271356783919,59.038049164662674,4.724451846454307,10.711764555806727,2.2532672406259313
373,31.367574257425744,20.54283775963257,3.592531610468341,22.88556715227453,4.035975058455152
374,43.65277777777778,44.84977933797329,4.911064890304175,51.59847694864152,3.1483521619489507
375,45.259373394966616,58.32767081536143,4.178578763123726,48.44713270151919,3.3316481827614917
376,40.14816535067348,36.48691926187891,2.683123171328686,47.63126451261763,4.16600030551827
377,43.46508172362556,59.96300194059916,2.6847657495269215,36.66224738777254,4.673135181093924
378,35.04618040569702,21.41342066921383,3.923823994521878,32.67974148508624,4.383589515892193
379,40.34110787172012,16.52807285516413,2.2153575341818295,43.49477394587636,3.200572931399407
380,37.93289473684211,34.41945435418239,3.606203993817711,37.87020379068489,3.536602436588965
381,48.31871035940804,56.936519869940824,2.5608626554793488,19.752580330226074,4.219563568685516
382,46.52908447142134,33.83200458228431,2.291666327028709,14.485116824060626,3.1706385116868905
383,46.310344827586206,56.98628164518395,4.7432539880719755,52.314617037314406,4.0580392598176385
384,40.675141242937855,35.41010205062089,4.99352541996521,50.90263638218638,2.1794102250050242
385,40.34043517679057,35.13606824946185,3.439703320737848,21.641563923525954,2.8434127995284264
386,39.00897666068223,45.44834063024809,2.614846965231326,33.0273088398222,3.9979153793801605
387,41.11582459485224,51.23139134327938,2.034944593619061,42.10945468882644,3.1571902910752594
388,53.4593220338983,37.96099115529596,3.153960667228714,10.98190509905131,4.060222140391975
389,45.29595494111623,53.81090831189559,4.876721405918566,51.90830671360028,2.659239855060746
390,55.44341372912802,10.499799071971502,3.9013329938595747,58.45394812968582,3.8346897117499554
391,45.512714063310845,51.652524944834184,4.642032071139182,58.98996719965004,2.83725336204653
392,43.23065401897154,57.14112899682661,2.2302515933325653,48.35458114253747,2.735205700802246
393,45.99119170984456,59.451274547138354,3.3032379861555885,48.642216515357596,4.8934648014588
394,42.17988929889299,28.536538383576858,3.6636823454641414,18.217677090203566,4.34892404331991
395,44.18534278959811,19.47533997272116,2.064596591237491,11.658528435213785,3.9945841036241787
396,41.911694510739856,12.900697789730987,3.221805764302313,27.02795049121628,4.443460653173306
397,51.636865342163354,58.410699498382186,4.6244947800136025,17.690234442777626,4.428589005884864
398,41.6777566539924,59.03956319514752,2.3083336031505013,29.517640750698543,4.0302625793477285
399,47.75985663082437,54.506129448458275,4.658756600950431,21.26997637016006,4.743795549972637
400,42.26343570057582,41.24143531486373,4.262835664862662,44.501644686030616,4.7006694373364155
401,33.476773648648646,18.039733765031563,3.4507491515307427,30.205455466224404,2.4453078123196814
402,29.858947368421052,18.82070238172435,2.877447186977085,19.553443096282685,3.5957536103808723
403,43.220379146919434,50.32391701857016,3.2295663918003723,24.957972013957555,4.941723912369134
404,40.176227627352,34.86507919206194,4.045746152422298,42.74724424164629,4.428494468187038
405,44.54838709677419,48.41091121547256,2.3635059842717956,21.248805185038464,3.1073630097342138
406,46.727657324167104,55.11968426571336,3.5003896954313998,58.759415651375434,4.592950565202546
407,42.838788470933075,53.82827709308568,4.260710693112907,42.10517564340217,2.2281204905430383
408,36.85858585858586,26.90907628210418,2.9124119641394937,39.28779533807211,4.828751840633146
409,51.680395387149915,42.47041890534289,3.0666779210759687,13.410045187513461,3.963748091518381
410,44.863350785340316,14.337881191475768,2.5992374657726165,49.25129407856357,2.3281550320357502
411,35.60227770477442,19.79456147901742,3.137334115808578,34.61668422126049,4.779697137018594
412,42.85441527446301,47.431951791110855,2.863021817345528,23.68714857870343,4.7296436193325935
413,39.050135501355015,51.77851716307144,2.5359598082935477,30.044594469729176,2.679823000241874
414,39.284684684684684,45.380550675608816,3.105526492422939,32.721864974375436,4.042125814414845
415,38.74776890558948,15.87993104085065,2.7135012635935754,38.50331649830835,2.1101190745448606
416,43.3219010289074,43.25141566985217,3.6470050385005846,48.90879445063928,4.983142511033558
417,49.05310674455656,41.50475137023995,2.449942966946254,14.29145659745278,2.544482788192763
418,35.96583143507973,21.45897290777539,2.0497883626930964,43.74086603076757,3.2197367117291242
419,42.50750605326876,35.09614106753493,3.3632891022417155,54.50926742664819,4.955137378243904
420,48.20466595970308,55.252251887404746,3.3166231088942846,19.30666334078429,2.7555640458671764
421,40.15602145294978,23.157938980406914,2.8356903089304026,55.16848486581132,3.153825527411185
422,41.710711150131694,11.060194423914385,2.592858525954586,10.452696882360936,3.779666077816582
423,48.82585751978892,38.30117806881705,2.18508946478374,13.810233531596708,3.8507755607862526
424,41.943967464979664,25.35599949655297,4.805105846584759,18.42044999681935,4.643197786844441
425,45.03024293505206,58.489857860760594,3.1747080077100835,24.55275371852927,4.889656468807734
426,42.49047840222945,31.902305379260778,4.302108268853072,19.138156467271674,3.3649635651681504
427,57.0497572815534,59.30042511900673,3.490590793632044,12.242187858558275,4.304785949725197
428,51.64106844741235,59.083289612085416,3.7008238384616483,17.529468759214815,4.59969716247765
429,40.69309701492537,40.90148273309569,4.287121121443817,43.30043328465606,2.9778657917980067
430,42.165176470588236,52.60828388042296,3.9605485382394088,28.27511702387381,4.601854993574003
431,50.701654306902455,10.989511666977416,3.001549870525418,45.01710942553816,3.938039088853962
432,41.05441837244134,20.937119222825103,2.854219517324862,58.274998147612166,3.929378369555784
433,39.91708889912483,34.72195543196939,4.226585438705621,45.674571811502595,3.2504192028622394
434,44.02313883299799,44.4673615726346,2.9120100655044276,56.99044801114049,4.414820873717144
435,40.604982206405694,30.785718231764832,4.560460307749578,21.631855159166527,3.740600129355922
436,39.720396217919856,41.83378070517176,2.6580037891986077,24.78800167057256,3.660518078592601
437,41.9333652924257,33.760949418694615,4.08041043411043,55.08591817860586,3.528952339227562
438,42.74964166268514,55.45354957011593,4.863571101058475,28.224520132954638,3.774967911258513
439,41.71818181818182,31.605960974896494,4.822502010713406,54.43098566864081,3.4951690089781287
440,34.837478559176674,20.743045083896106,4.639526170544488,31.92185638459453,4.164862809762191
441,34.928447528187334,23.916646976676894,3.692024057521722,35.649350250455214,3.268537235204638
442,50.559697460831984,31.793782521642758,2.5973451303207575,10.581214478696774,2.130361249445628
443,39.25134892086331,44.049440342288406,2.9999560922324693,31.99050011824794,4.573368450556346
444,36.90722082283795,33.733012315158305,4.296789764205774,27.764035273508444,4.3669181902980085
445,40.78777985074627,48.73248305033583,3.263685573556215,34.51667453714244,4.461057119644105
446,38.12799303439269,30.457470751308065,2.9945709510598695,22.11785997875088,3.4255157687834163
447,51.81161872532431,57.8777415233145,2.381769945538232,15.513263304617222,2.445858281074025
448,52.69835880022637,53.841573698940216,3.7990862780735517,14.525384985867426,2.369055882930316
449,46.7227572225038,57.83430356941314,4.19036967323586,22.73919435285437,4.503494341994967
450,43.64052287581699,12.697223390348764,2.0391412453307316,34.27345038375658,3.7436651047148444
451,44.26908023483366,39.27528457084144,2.098349561434138,18.776928582029214,4.436322122530454
452,43.76129032258064,58.41424848222287,4.913228910327129,40.664942290630606,2.220360337789052
453,52.41216216216216,50.93771030279687,3.123076646201883,14.387478977146126,4.007905009153141
454,40.041551246537395,34.47766144524231,4.072125364023604,44.690432777423666,4.4068934084284415
455,39.61166818596171,41.72526592812243,2.516512793324594,37.36171373508997,4.960844251038852
456,42.39195736434109,55.45240148530294,3.1322445463373483,40.79737673985645,2.7784403014524433
457,41.16958787304595,14.331056484487577,4.21773719934413,29.995202688505586,4.541178836542063
458,33.3125269048644,20.904167438692852,2.082141305386604,36.71870468647219,2.018402594381367
459,39.6506630086877,39.39869640119768,4.6060306304258525,40.431735758016735,3.0575483919006192
460,33.75240083507307,17.236121299450144,3.932303155343116,25.556423939549155,2.9490451511583724
461,42.60142857142857,54.32073416263194,4.38458139713809,26.45416117196547,2.8931609502288067
462,43.194458189015336,50.54341801667435,3.1455883121345867,49.90659149452625,3.1089735619797896
463,39.51984300043611,35.38622432820185,4.451607767159468,24.49372120350263,4.48586904249021
464,48.6931216931217,46.52191699295488,4.436874002637196,16.91305827583656,2.822568863693725
465,44.58502340093604,14.378639026128306,2.7851890779156516,46.940571859152556,2.9602810366560455
466,53.73947667804323,57.16564315187532,4.878495525350742,15.799528914585245,3.804814613143199
467,49.26171243941842,58.90630450710202,4.557554193777739,19.54155209246445,3.070640354563638
468,51.40463065049614,53.282476164341865,4.953475164540175,16.765441949132956,3.4055141469932435
469,43.03904455672944,14.62469789278422,3.2514875590528614,10.348451135331452,2.471176069775728
470,37.43822739480752,30.081577399364086,2.3261184792962606,46.34643406683825,3.4052470052302697
471,34.309513371328364,20.080542017824556,2.182941362557283,38.26232507546858,2.2032569546384013
472,41.130630630630634,19.39528565444716,2.5951420226909008,13.21793410202524,2.2658396270164003
473,43.03431609473176,53.04109574877007,2.194747004520154,24.376017139321654,4.178325584706091
474,48.76236559139785,57.47999943664529,2.439899844288345,18.917213061939776,3.132676888302285
475,36.40700808625337,23.05373654686166,3.9650898867709383,40.823381482651584,2.383910322892936
476,41.659503342884435,34.339961226685304,3.320041734899038,52.3346221206863,4.803848154890905
477,41.95539568345324,52.391114927952174,3.359436811441036,38.27442110415869,3.599381342816876
478,44.528282828282826,56.76879595420205,2.6064887509517245,47.5271871246018,4.365815574392385
479,50.02933188484519,55.09249057427027,3.8548300784070144,17.58316125909822,2.697949596622355
480,36.190093708165996,18.645243070551906,3.8805597010758253,35.95103849774799,3.2899193107854234
481,37.76148796498906,12.278149347118264,3.7848743584029205,19.11424229026569,2.488344155773558
482,46.44096031357178,25.69606138584998,4.130500307528893,13.829392082069866,4.7026517613151615
483,45.19223007063572,56.66316584630701,3.022601884267613,22.93275112050381,3.6678786606408584
484,30.671842215694504,19.267288949613132,3.6135071759102764,19.83004663341469,3.3303459904678987
485,29.818602693602692,16.01764440509511,4.028109074724762,18.251594632011567,3.6834437977610555
486,37.40342751273738,23.56469297309677,2.8976919086790165,45.85643779748617,2.6843657701656936
487,44.06498363721365,17.826257785351835,3.707848194770274,11.861615051785016,3.5722836837648
488,36.50966910184787,12.437613152903229,2.7402233116960164,19.07565970033771,2.2651424899446577
489,33.403981750311075,26.11971188750078,4.041801136604149,30.806351449882847,2.566308970129509
490,41.93843193843194,11.78744356370817,3.7676985412269,26.523401296856854,2.035595149526547
491,39.147488584474885,35.769245196331795,3.3372011689354055,47.979544518849835,2.104309757289808
492,44.68817733990148,53.57905557924725,3.465643409249332,23.80674633197073,4.698241646888644
493,42.03826169107227,55.070061678704036,3.072165838533718,27.633116779698437,4.379594234904165
494,44.962409886714724,52.451216070690144,2.8842292840087684,59.11973467663283,3.242661508604595
495,41.1360608943863,37.85816749181238,2.332758098992354,51.807511174045,3.9166669958855698
496,49.17785234899329,12.311741796091033,3.0118960147644276,49.139009746084355,3.6974766376635313
497,33.43565954013715,30.914116644649148,3.2803189253481726,30.31396742783765,2.0575447883196123
498,41.92654824771964,43.52374183971214,3.771843349244819,47.49492089338424,3.0881609888102073
499,42.15078985160364,49.40462171555923,2.614151863676923,23.784114193091934,2.4365209324809487
500,39.87232102143183,32.9995668987963,4.757510287335213,42.898710486619414,4.383870562344052
