Simulation,Tiempo promedio,GGrr (s),yyrr (s),rrGG (s),rryy (s),Autos r_0,Autos r_1
580,39.954372623574145,26,3,36,5,23500,18000
581,47.54210749047821,54,2,40,3,13500,10000
582,45.73381294964029,43,4,50,4,15500,22000
583,54.482189400521285,30,5,56,4,5500,26000
584,53.87526607066837,59,5,45,3,5500,10000
585,67.01762744163888,32,3,17,3,21500,14000
586,46.774343776460626,49,5,45,4,21500,4000
587,61.23259991019309,45,5,30,5,1500,20000
588,44.82337992376112,51,3,40,3,19500,14000
589,67.66022232962784,39,3,19,2,1500,6000
590,37.848395270270274,27,3,35,2,23500,14000
591,70.86413826212194,10,5,16,5,7500,28000
592,39.03763213530655,25,3,36,4,23500,26000
593,45.24883622513754,32,5,55,2,7500,6000
594,45.415006358626535,47,5,45,3,15500,28000
595,47.287103594080335,52,5,48,3,17500,28000
596,42.199408534009294,37,3,47,2,17500,24000
597,68.65697387875801,21,4,58,4,7500,4000
598,84.06810442678774,33,3,10,5,15500,18000
599,38.45004233700254,33,4,28,2,3500,6000
600,75.01661474558671,17,4,53,5,23500,26000
601,69.97613127797116,52,5,24,3,19500,6000
602,60.014027149321265,52,2,31,3,5500,18000
603,79.15246880086815,44,5,15,3,5500,22000
604,45.42349957734573,42,3,49,5,15500,20000
605,63.05817682088868,37,4,22,2,9500,16000
606,63.669672520170856,22,2,59,2,23500,8000
607,42.36040609137056,33,5,42,3,21500,12000
608,54.60929432013769,26,5,46,4,15500,6000
609,77.60876369327073,24,5,11,5,19500,26000
610,39.931837425910246,28,4,37,3,17500,20000
611,88.0590692124105,55,4,12,2,15500,26000
612,41.11162790697674,37,2,44,2,11500,12000
613,49.13153456998314,59,2,58,4,23500,22000
614,62.3788647900323,21,5,45,4,9500,22000
615,60.35398633257403,20,2,46,2,7500,2000
616,71.84896097313735,50,2,20,4,9500,4000
617,83.31779898933183,31,3,10,5,21500,16000
618,63.777522935779814,11,2,21,2,17500,10000
619,61.34288312869486,59,5,37,5,7500,6000
620,51.446519524618,30,4,55,2,23500,4000
621,46.88414376321353,57,2,48,4,1500,24000
622,90.20833333333333,11,2,58,5,11500,24000
623,60.89633318243549,42,4,26,2,7500,8000
624,79.6289966923925,14,3,58,2,15500,6000
625,72.60162601626017,57,5,24,4,21500,16000
626,64.8073938840712,18,5,14,4,1500,16000
627,87.90957763236169,11,5,54,2,3500,14000
628,39.80321625052899,27,5,36,3,9500,4000
629,74.67785939139559,17,5,57,3,5500,20000
630,43.10697674418605,31,2,50,5,19500,28000
631,34.31434599156118,20,2,27,2,15500,10000
632,57.5625,27,4,57,3,13500,12000
633,67.80961631860126,19,4,50,3,15500,20000
634,68.48849730788056,58,4,28,5,15500,26000
635,80.65915338097857,40,2,13,5,3500,22000
636,35.19619450317125,19,2,28,3,11500,14000
637,42.38451776649746,35,3,46,3,3500,8000
638,89.08552631578948,10,2,49,3,3500,10000
639,57.20355902777778,28,3,22,5,5500,2000
640,45.64765525982256,38,5,48,5,15500,18000
641,57.13408794079234,45,4,33,5,23500,26000
642,36.175401521555365,18,4,19,5,23500,18000
643,47.48858833474218,46,3,59,4,13500,16000
644,63.71521637971149,58,5,33,4,5500,20000
645,78.35917721518987,28,5,12,5,13500,12000
646,63.359669269637116,38,5,23,2,5500,10000
647,48.45343959731544,34,4,60,3,11500,14000
648,65.88097469540769,37,5,22,4,5500,26000
649,70.56532538499752,45,3,20,4,17500,18000
650,81.70856507230256,40,4,12,2,15500,24000
651,45.67146486028789,44,2,53,5,5500,28000
652,68.22334780511336,35,3,18,4,21500,26000
653,69.52544910179641,19,4,56,2,3500,12000
654,81.1254880089236,39,2,11,2,11500,18000
655,55.83558068725533,24,4,45,3,7500,18000
656,37.30084388185654,21,5,31,2,7500,10000
657,82.27359017308765,15,4,59,5,15500,16000
658,68.11869293608842,14,2,33,5,9500,18000
659,36.30856901646264,20,2,30,4,3500,6000
660,44.24057602710716,41,4,41,5,9500,18000
661,67.34576271186441,58,3,28,5,1500,12000
662,50.35792120704107,59,5,55,4,17500,6000
663,53.87779690189329,57,4,41,2,9500,12000
664,85.36936416184972,13,2,59,5,3500,16000
665,77.7873254564984,45,3,15,3,11500,26000
666,71.31563126252505,33,2,15,4,1500,24000
667,55.03557312252964,28,3,58,2,19500,10000
668,64.79559597893729,21,3,55,3,15500,16000
669,60.41721854304636,22,4,17,3,13500,22000
670,44.78628861616589,38,3,55,3,19500,4000
671,44.737822956374416,49,2,41,5,17500,26000
672,66.1,13,3,28,2,15500,18000
673,57.431500872600346,37,2,26,3,23500,8000
674,44.8745777027027,35,2,57,4,17500,10000
675,68.24867213906326,31,2,16,4,7500,8000
676,35.214527027027025,18,4,20,4,5500,2000
677,74.95431211498973,36,4,16,5,23500,14000
678,47.16294736842105,46,5,58,2,9500,6000
679,67.99464980544747,59,4,29,5,9500,8000
680,44.76754015215554,49,2,40,5,23500,18000
681,57.29815303430079,58,3,39,5,17500,16000
682,68.12505921364283,20,3,13,5,17500,12000
683,46.61629379485015,44,5,57,2,23500,22000
684,67.42336126170527,19,2,55,2,1500,4000
685,48.98232323232323,55,2,60,5,7500,22000
686,39.660472972972975,27,3,37,4,21500,18000
687,77.38954741379311,59,3,19,2,7500,20000
688,46.668356569497256,48,3,59,2,11500,10000
689,64.95705521472392,46,3,25,5,21500,14000
690,49.892857142857146,60,4,54,4,3500,12000
691,62.84005499541705,43,4,26,3,13500,6000
692,62.79275092936803,57,2,31,4,9500,6000
693,83.1042492917847,12,2,53,3,9500,22000
694,79.55274725274725,55,4,17,3,11500,4000
695,82.81696428571429,34,4,11,5,19500,18000
696,64.49313186813187,27,5,18,3,11500,12000
697,44.95679796696315,48,4,43,3,19500,14000
698,47.54887218045113,43,5,60,3,17500,10000
699,61.38060715903942,45,3,28,4,21500,4000
700,69.72096456692914,37,3,17,2,15500,2000
701,48.59135226791013,54,5,49,4,15500,16000
702,58.791777188328915,50,5,34,3,3500,18000
703,47.46610169491525,56,2,51,4,3500,24000
704,53.7289156626506,25,4,20,3,3500,18000
705,57.74253897550111,60,3,39,5,21500,22000
706,46.26937738246506,33,4,57,3,21500,14000
707,38.879186095803306,38,2,32,2,23500,22000
708,49.32334318277754,54,5,52,5,1500,18000
709,37.23024926066751,28,2,31,3,5500,28000
710,68.24742773150416,60,4,28,4,5500,16000
711,40.18977176669485,35,3,33,4,11500,26000
712,58.47485536270583,52,4,33,2,15500,6000
713,56.00690846286701,27,3,20,2,13500,2000
714,43.57667934093789,30,5,47,4,17500,4000
715,48.823753169907015,59,2,51,5,7500,22000
716,41.763513513513516,36,4,37,4,9500,2000
717,64.02928870292887,17,2,37,5,11500,20000
718,40.647332768839966,34,4,37,3,7500,20000
719,86.8600583090379,38,5,10,3,15500,20000
720,62.10825688073395,51,4,31,5,9500,8000
721,37.15355329949239,26,2,32,3,21500,12000
722,64.98680618744314,15,4,12,4,9500,4000
723,75.04422476586889,47,2,18,5,7500,2000
724,60.14247069431921,20,2,41,5,5500,24000
725,62.74953959484346,18,5,39,2,19500,4000
726,49.543157894736844,54,4,56,5,13500,20000
727,48.896027049873204,50,5,56,4,13500,10000
728,76.98455804046858,15,3,53,2,17500,16000
729,67.25676982591877,19,5,47,4,3500,12000
730,46.676408301567136,46,5,52,3,17500,10000
731,37.24630333755809,20,3,31,4,3500,20000
732,42.14919695688926,33,4,41,4,7500,14000
733,60.15367282559711,47,3,29,3,7500,8000
734,55.16333622936577,48,2,32,2,5500,2000
735,65.80594243268338,32,5,21,5,13500,12000
736,72.63374689826303,10,3,21,5,23500,22000
737,49.66695059625213,42,4,32,2,23500,6000
738,68.54306569343066,16,3,40,5,15500,24000
739,40.881856540084385,34,4,34,4,7500,12000
740,62.17835578262889,56,3,31,3,5500,18000
741,41.53378378378378,37,2,46,2,7500,12000
742,60.45985727029438,32,3,21,2,7500,8000
743,62.296933085501855,56,3,30,2,15500,16000
744,65.62826492537313,12,2,25,3,17500,20000
745,37.32472480948349,24,2,34,3,23500,2000
746,73.34375,17,2,57,4,11500,26000
747,79.1740780911063,28,3,10,3,17500,24000
748,73.49009649568309,27,3,12,3,19500,24000
749,46.46348670325032,39,4,57,4,5500,26000
750,50.493611584327084,29,4,24,3,17500,20000
751,43.130342784595854,36,2,49,4,21500,12000
752,47.61639205745669,47,3,55,5,1500,26000
753,45.41775898520085,40,4,49,5,9500,6000
754,89.58894960534305,57,2,11,3,15500,28000
755,65.11781338360038,20,4,47,5,23500,14000
756,46.101522842639596,49,2,50,5,15500,14000
757,59.22187218721872,60,3,36,3,11500,10000
758,67.23095584667637,18,3,47,4,5500,4000
759,57.90801576872536,39,3,28,4,7500,4000
760,59.419455600178495,22,4,44,4,7500,18000
761,42.25211505922166,40,3,41,3,21500,16000
762,47.90893689114782,54,3,51,5,13500,8000
763,65.60914179104478,27,4,16,2,7500,4000
764,47.50295608108108,52,5,47,4,11500,14000
765,80.49477735019241,53,4,17,5,15500,14000
766,81.34260289210233,11,3,42,2,21500,22000
767,45.07672742687579,47,3,37,4,5500,22000
768,38.85067681895093,32,2,25,3,17500,6000
769,69.44609297725025,39,2,17,2,23500,28000
770,40.817873782295635,37,3,33,4,19500,10000
771,37.86136939983094,27,4,32,2,21500,26000
772,71.51197147223637,17,3,52,3,17500,14000
773,70.25239923224568,22,5,14,5,21500,14000
774,42.59069767441861,37,2,44,5,7500,6000
775,44.807106598984774,43,2,49,5,1500,16000
776,51.253083794130156,34,5,59,5,21500,18000
777,58.8539668700959,26,3,21,5,7500,28000
778,44.514200932598555,32,4,51,5,17500,26000
779,61.179545454545455,20,4,43,3,1500,16000
780,57.59136502398604,26,5,20,2,11500,26000
781,67.17290383704406,23,2,13,3,13500,24000
782,46.19180397127165,44,2,57,4,23500,20000
783,52.020530367835754,48,2,35,3,7500,14000
784,72.34165834165834,39,5,19,5,1500,8000
785,49.177263157894735,60,3,50,4,15500,12000
786,58.369369369369366,26,3,56,4,1500,24000
787,70.09930486593844,17,2,47,5,17500,14000
788,53.91577597263788,46,5,36,4,1500,20000
789,37.730152027027025,28,3,26,4,9500,10000
790,44.78846969054684,48,4,42,3,11500,26000
791,36.06365935919056,20,2,26,5,11500,8000
792,59.09436493738819,52,2,32,3,3500,28000
793,68.60019598236158,55,3,25,4,17500,6000
794,44.374894336432796,39,3,50,4,9500,6000
795,84.04310344827586,43,2,11,3,3500,28000
796,65.31784728610856,10,5,16,2,15500,18000
797,36.361216730038024,24,2,21,4,7500,20000
798,47.83720930232558,57,2,58,3,3500,28000
799,54.46474634565778,60,4,44,4,13500,4000
800,59.31576576576577,24,4,50,4,21500,16000
