Simulation,Tiempo promedio,GGrr (s),yyrr (s),rrGG (s),rryy (s),Autos r_0,Autos r_1
611,41.15415019762846,42,3,69,6,1060,250
612,41.497160883280756,38,7,35,6,590,1060
613,68.81835811247576,42,7,32,5,1170,470
614,58.7858399296394,53,6,40,7,1100,1830
615,48.30938878386893,34,6,53,5,400,1640
616,52.241379310344826,38,5,64,5,480,1720
617,55.64954545454545,68,3,45,3,1180,1120
618,45.68411214953271,40,7,48,4,470,1720
619,43.07067371202113,54,5,45,5,340,1450
620,39.19417475728155,44,3,31,3,910,1780
621,46.19038272816487,63,3,57,3,820,280
622,43.2957264957265,58,7,36,6,600,1670
623,48.836832061068705,43,5,56,5,110,950
624,37.192632386799694,57,7,34,3,130,1350
625,61.77638307763831,70,6,41,5,1320,1440
626,51.156216790648244,62,6,68,3,720,1470
627,49.50634840020315,60,3,52,4,1220,790
628,43.652116402116405,50,5,58,3,150,620
629,56.568166554734724,70,4,56,5,1430,360
630,48.99799095931693,70,4,53,6,820,1600
631,35.31012658227848,32,3,36,6,180,490
632,53.32492354740061,68,6,39,6,850,510
633,39.96800656275636,39,6,43,4,680,540
634,48.23771983020012,59,7,58,4,480,1820
635,43.57754010695187,44,4,66,6,330,440
636,49.408117752007136,49,7,48,6,1230,1070
637,47.888888888888886,55,7,54,3,840,1280
638,47.50292397660819,41,4,64,3,1370,1910
639,102.22026887280248,60,3,31,6,1030,80
640,41.64968152866242,34,7,39,6,850,720
641,40.18628912071535,67,4,42,7,230,1210
642,50.680473372781066,60,7,61,7,410,1120
643,44.62015113350126,35,5,44,7,800,1310
644,61.57481162540366,66,6,31,6,860,1060
645,46.14616193480547,54,6,57,3,50,920
646,35.39321357285429,48,4,38,4,60,470
647,48.13846153846154,63,3,63,4,780,870
648,43.39102564102564,55,4,59,6,100,370
649,41.18181818181818,42,6,64,5,240,240
650,48.96032972694487,52,4,70,5,1140,830
651,42.3352967829633,37,3,37,7,1070,1600
652,64.29541198501873,53,3,30,6,1260,1640
653,59.37138263665595,63,7,54,6,1330,90
654,51.26352941176471,67,4,65,5,500,1480
655,48.481404958677686,58,3,65,3,250,1910
656,46.03866976024749,49,6,30,3,870,440
657,39.230195712954334,40,4,67,5,770,350
658,42.58624229979466,53,6,50,3,80,970
659,48.42453282223287,51,7,38,6,900,1720
660,45.77210460772105,60,3,55,6,680,980
661,55.8277972027972,68,7,49,5,1190,1750
662,57.44463373083475,45,5,35,3,1220,610
663,45.38478260869565,46,5,50,4,1480,660
664,37.501694915254234,32,3,39,5,840,350
665,44.830882352941174,52,3,49,3,1020,1910
666,62.15226586102719,31,7,54,7,540,1910
667,41.16297786720322,69,7,32,4,220,310
668,67.34837644468905,46,6,30,5,1470,810
669,43.08914493632505,46,4,45,5,480,1800
670,42.973938942665676,36,5,66,6,870,490
671,40.32010582010582,69,7,41,3,350,1640
672,45.86813186813187,30,6,42,7,370,1760
673,42.31357142857143,63,3,44,5,630,830
674,39.39280125195618,51,7,39,6,190,500
675,47.089020771513354,68,3,51,7,670,1080
676,42.81571936056838,36,4,34,7,1180,1140
677,62.43315184513007,43,7,34,4,1330,540
678,42.80613026819923,50,4,54,3,400,920
679,48.19234042553192,52,4,55,4,1250,1440
680,42.93376068376068,54,4,59,5,720,290
681,45.811016949152545,38,5,51,4,1380,1740
682,43.20740740740741,67,6,40,3,170,100
683,44.09656301145663,47,5,44,6,660,1300
684,42.89149102263856,61,7,48,3,120,1310
685,51.52335815842925,44,4,63,6,310,1280
686,54.6595,32,4,62,3,870,1350
687,47.735344827586204,44,7,61,5,320,840
688,47.354279523293606,52,6,62,3,980,970
689,49.473471450227386,42,7,61,4,760,1470
690,53.30329153605015,40,3,61,6,70,1390
691,39.893978383942354,34,6,35,3,770,1540
692,53.41753472222222,44,7,66,7,1390,1470
693,45.39068710959682,36,7,44,6,580,1850
694,51.071917808219176,47,3,70,5,630,1250
695,46.593530239099856,44,5,70,4,260,460
696,49.00145489815713,61,7,37,4,900,1700
697,60.37477148080439,63,4,38,5,1420,1960
698,66.67818831942789,58,6,35,5,1150,710
699,42.54951923076923,39,3,38,7,1130,1030
700,48.46554487179487,44,7,68,3,460,830
701,50.30415162454874,69,4,63,3,850,260
702,54.34064080944351,70,5,67,7,40,1430
703,67.85929648241206,31,4,56,6,60,1880
704,38.60236220472441,30,7,42,6,890,170
705,46.110512129380055,43,4,51,5,1330,1040
706,46.66630552546045,59,4,52,4,1010,890
707,36.37061769616027,57,5,34,5,10,1820
708,41.90074906367041,40,5,65,3,200,350
709,47.53479682391406,47,4,61,3,940,1510
710,46.16539763113367,39,3,54,6,1480,1970
711,43.82097378277154,38,4,40,6,1450,180
712,50.301489470981,57,5,48,5,1350,780
713,62.87947122861586,36,7,66,5,160,1260
714,56.123275862068965,61,7,70,5,1340,1590
715,54.510471204188484,65,5,64,7,1170,1330
716,63.60063058328954,55,4,36,5,1480,910
717,40.72958257713248,37,6,50,7,350,240
718,54.925308641975306,38,5,68,7,540,1080
719,39.440537084398976,43,5,32,4,770,810
720,38.4080118694362,47,6,34,4,160,1690
721,69.93515625,65,4,43,5,1220,230
722,50.94917521176995,51,4,36,3,1080,1210
723,39.89497716894977,31,3,56,3,1210,640
724,39.843629343629345,49,3,44,6,290,760
725,45.344712739383844,42,5,44,6,30,1490
726,49.696061140505584,56,6,64,5,1040,710
727,44.27558257345491,40,5,36,7,1140,920
728,63.76787372330548,51,3,30,7,1390,1860
729,38.25773195876289,33,4,47,7,70,30
730,39.49784791965567,36,3,37,4,220,1580
731,69.91343734272773,58,7,31,6,1360,1130
732,45.32322426177175,48,7,44,6,840,450
733,74.62084765177549,69,7,32,4,1380,930
734,46.737154150197625,64,5,64,4,140,910
735,47.4679005205321,48,5,55,5,550,1400
736,37.35909090909091,48,7,43,3,240,440
737,42.19877300613497,46,3,54,6,110,760
738,44.81384120171674,39,3,53,5,720,1310
739,41.405626598465474,39,4,32,7,870,1210
740,54.58896492728828,58,7,68,5,1490,1640
741,40.72919937205651,62,3,47,4,100,1810
742,45.934668989547035,42,5,65,6,490,660
743,43.62911266201396,55,5,56,3,380,670
744,35.879120879120876,56,7,46,7,20,80
745,60.8162188099808,58,3,35,4,1310,1080
746,46.37515896566342,41,4,46,7,1280,1570
747,59.00812274368231,47,4,30,3,1370,1770
748,51.91692307692308,53,6,61,6,90,1920
749,50.690625,43,7,64,5,70,570
750,48.996446023989336,38,3,66,5,1070,1510
751,42.69553226696084,50,7,39,3,630,1480
752,51.49048913043478,47,3,69,5,400,1150
753,48.35540653813914,33,4,56,5,1350,1410
754,45.97030752916225,42,7,32,5,870,110
755,39.252873563218394,59,4,39,7,50,1590
756,52.81506196377502,57,7,51,7,1180,980
757,56.26193663543061,55,4,36,4,1060,1960
758,50.96356538711776,65,3,68,5,340,1540
759,45.49108507386653,56,5,47,5,800,1430
760,64.09362706530291,33,4,60,5,130,1530
761,42.414533443435175,53,6,31,3,690,560
762,42.53119266055046,33,6,67,7,670,420
763,43.93007467752885,34,7,39,5,310,1840
764,45.59384615384615,47,7,47,6,710,990
765,46.32568027210884,34,7,43,7,1340,1710
766,44.75271317829457,47,3,54,6,1060,260
767,43.10840108401084,51,6,43,7,290,850
768,49.203791469194314,48,4,56,7,1330,1250
769,47.89357682619647,65,3,55,3,950,660
770,44.197101449275365,46,3,49,5,1400,550
771,34.9015873015873,65,5,30,6,100,1160
772,49.6247947454844,66,7,61,3,740,510
773,42.74225028702641,57,4,41,6,560,1940
774,47.07181984175289,60,5,55,4,470,1500
775,49.36119974473516,47,4,59,7,350,1650
776,47.69768497503404,45,6,47,6,1390,1070
777,41.77901023890785,35,6,58,7,910,290
778,46.1578947368421,38,7,67,3,50,240
779,45.58724832214765,65,6,62,6,440,180
780,42.865625,46,7,48,6,530,430
781,34.5722891566265,61,5,32,6,80,420
782,39.16701030927835,52,7,36,5,240,730
783,43.608108108108105,35,5,70,3,240,440
784,45.18194640338505,70,5,57,7,350,390
785,51.746979388770434,66,7,62,6,900,570
786,58.66244541484716,47,6,37,7,1340,1630
787,49.21048252911814,61,7,42,7,840,440
788,55.119078661451546,65,7,65,5,1260,1220
789,50.99304589707928,39,5,56,7,230,1390
790,41.53010752688172,47,3,51,7,740,190
791,54.3178334184977,39,5,30,3,1200,850
792,60.59496327387198,38,7,70,7,40,930
793,51.04963384865744,58,7,61,6,200,1030
794,59.79631474103586,31,7,64,5,990,1340
795,50.86911970190964,64,5,52,7,990,1440
796,42.117333333333335,31,6,31,6,1380,1110
797,34.94464285714286,36,3,45,4,340,220
798,39.424083769633505,38,6,70,3,690,310
799,44.96150627615063,30,4,40,5,10,1620
800,44.81153130812151,43,5,69,6,1230,450
801,39.33846153846154,34,6,30,7,440,1040
802,37.039370078740156,45,5,34,5,50,80
803,34.95887096774194,69,7,32,4,60,1920
804,53.936729663106,64,6,62,7,1040,180
805,55.80327868852459,35,6,69,7,1120,1340
806,44.50533223954061,32,3,41,6,40,1540
807,45.629981024667934,52,3,67,7,860,210
808,57.60989399293286,46,6,69,7,310,1210
809,44.680851063829785,53,4,42,6,870,800
810,49.549719887955185,53,5,61,5,230,1440
811,43.70181503889369,32,6,64,4,560,640
812,41.23866597186034,42,4,35,6,740,1350
813,48.285333333333334,39,5,59,6,1110,1570
814,36.48543689320388,37,3,31,5,300,1110
815,54.433872502378684,67,7,68,4,1010,1920
816,58.27211796246649,68,7,45,4,1240,1770
817,39.01300688599847,35,3,32,7,140,1810
818,47.99617672047579,43,6,47,7,1250,1960
819,41.10658914728682,64,3,44,7,260,290
820,48.83444387493593,69,5,53,5,770,1940
821,45.13475177304964,66,5,69,3,70,500
822,48.68613138686131,47,7,62,6,770,950
823,34.900432900432904,55,6,32,3,200,520
824,69.24009900990099,30,5,70,7,710,1310
825,44.80105017502917,48,3,54,4,1380,530
826,54.78316874194933,68,6,52,6,1380,1410
827,48.95952380952381,48,6,63,3,970,1170
828,55.17395029991431,66,3,68,7,1380,1360
829,40.61698717948718,56,5,31,3,690,1540
830,45.64105960264901,54,5,66,3,930,580
831,48.056353591160224,67,7,69,3,90,840
832,40.88032786885246,64,3,51,7,240,370
833,69.24379811804961,49,7,36,3,1150,80
834,43.11761158021713,53,5,45,4,490,1760
835,40.01217285453439,50,3,34,4,740,920
836,73.3701831964624,65,4,33,5,1020,690
837,46.75076923076923,32,3,50,7,500,1480
838,50.704826997009825,31,3,59,3,1450,1760
839,66.16008614501077,30,3,58,6,300,1740
840,43.867283950617285,66,6,48,7,120,1680
841,37.673202614379086,41,4,37,3,370,930
842,65.9162201656113,68,5,33,4,1130,1910
843,45.93429342934294,55,4,43,5,820,340
844,53.23436551305404,49,7,63,7,470,1670
845,48.38512949039265,40,5,48,6,10,1550
846,43.83889238514789,43,5,49,3,1480,420
847,41.543726235741445,39,7,46,4,750,570
848,51.24564796905222,54,5,65,5,70,970
849,39.757871878393054,54,5,43,6,410,540
850,58.579139981701736,70,7,46,4,1200,1160
851,77.54006163328197,54,6,34,6,1140,300
852,42.92869718309859,39,6,36,5,980,210
853,42.80943978826643,33,6,42,3,1090,1870
854,49.62117754450023,60,3,62,5,1000,1910
855,58.09948834565094,32,5,62,3,650,1970
856,43.5811623246493,37,5,41,6,880,1260
857,42.22196261682243,51,4,51,3,40,820
858,42.89565217391304,62,5,40,4,200,170
859,70.23964053919121,68,7,30,3,1410,1540
860,44.203597122302156,39,4,46,6,350,1060
861,40.08569545154911,35,5,32,7,330,1500
862,45.84507042253521,56,3,44,4,1090,740
863,60.515703231679566,49,5,30,3,1180,1540
864,44.18886198547216,47,6,70,4,1370,70
865,46.144748455428065,42,5,55,7,300,890
866,43.285106382978725,65,7,52,5,310,160
867,40.025165562913905,40,4,49,7,410,360
868,43.17770597738288,39,3,36,5,1070,170
869,43.40736040609137,33,5,46,3,1480,1370
870,56.68888888888889,35,6,69,5,870,1910
871,53.651808242220355,64,7,64,3,1280,1730
872,37.61339421613394,44,4,35,7,40,650
873,50.38620071684588,64,5,57,3,1080,1620
874,37.932846715328466,70,7,33,5,180,1610
875,43.11786469344609,37,7,43,4,1400,720
876,39.91206030150754,66,4,48,6,150,690
877,57.86830553116769,51,6,36,3,1340,1770
878,47.27625,45,7,49,7,420,1270
879,39.37331954498449,52,3,42,6,470,500
880,39.2227602905569,61,4,30,6,480,1200
881,54.34291845493562,56,7,66,6,1370,1360
882,38.891549295774645,49,7,30,4,320,390
883,38.94684177611007,67,3,34,3,470,1180
884,40.87766714082503,44,5,40,7,360,350
885,43.219848380427294,38,6,57,7,760,700
886,68.70077628793226,49,5,35,3,1370,330
887,51.87149270482604,66,5,68,6,960,910
888,53.41005098324836,60,5,68,5,230,1400
889,44.18967280163599,39,3,54,6,1490,790
890,50.4707676664972,70,5,53,4,1020,950
891,47.21702944942381,51,3,59,4,400,1930
892,49.865845311430526,60,4,62,7,310,1780
893,48.00479616306954,46,7,70,3,200,680
894,40.0629604822505,34,4,33,6,950,610
895,49.250625312656325,68,5,33,5,810,1480
896,49.66110623353819,66,5,66,4,190,950
897,38.224137931034484,58,6,30,3,490,1500
898,40.66079295154185,34,4,56,5,980,630
899,46.36525172754195,43,4,62,6,1220,850
900,44.85477178423236,55,3,54,4,760,250
